entity_type,entity_id,address_raw,addr_line,locality,region,postal_code,country_iso3,source_accession,address_type,parse_confidence,addr_id
subsidiary,4d918bad-ed76-55ed-8032-5a2030160b83,,,,,,CYM,0001104659-22-042988,,1.0,ac2436d2ae5ca9f93f2854ebb19823fd
subsidiary,81ad16a4-6cf1-57ef-8ac4-bb76df238fa4,,,,,,CHN,0001104659-22-042988,,1.0,61763b8c98dba365d390600a93c87b80
subsidiary,b4d3cddf-dca0-53c9-a7a3-814d91b32426,,,,,,CHN,0001104659-22-042988,,1.0,f97adf4c2735a0b2c29e7b4bfeb752e6
subsidiary,7b4d7f23-873e-5f21-b356-d03bf6020797,,,,,,CHN,0001104659-22-042988,,1.0,b3457a332fb4acfb75601489c66140f7
subsidiary,d3889633-bf7d-5064-b6cb-32e0f7ee7780,,,,,,CHN,0001104659-22-042988,,1.0,a32d405be975748f69695393cc2ae378
subsidiary,23794b55-b3a4-5725-9745-e29e158da8ad,,,,,,CHN,0001104659-22-042988,,1.0,d802e3d7d889e91b7d4dec1807b48ab4
subsidiary,587a1ef7-38bd-5302-b4b7-a0e05b3b32da,,,,,,VGB,0001104659-22-042988,,1.0,214c14f598903ee8881e7b02a7e3d579
subsidiary,db4b1116-1387-5475-8533-1b5c418d7b3b,,,,,,VGB,0001104659-22-042988,,1.0,99417595dcb1ce60929eee3910ebddeb
subsidiary,77814922-d1ea-5d97-a215-f1dfb52b6272,,,,,,CHN,0001104659-22-042988,,1.0,5f0f0eae681d98779e1a3767b86c541c
subsidiary,c71e0259-f690-5a19-86f5-7187eddd5277,,,,,,VGB,0001104659-22-042988,,1.0,4ed2e13ce7b6bd9aa4fcea4c3a4532d3
subsidiary,45ac7b49-a5e1-5a69-a9ed-dde792800bf7,,,,,,USA,0001104659-22-042988,,1.0,41e759c184e513ced5c0f154da1999c7
subsidiary,ba9dc947-1e06-5a4c-8c0d-86e0e177c94d,,,,,,HKG,0001104659-22-042988,,1.0,c67facf890898d13596f25435930276e
subsidiary,4a315eb3-6653-5a2b-bca4-7c38269795fb,,,,,,HKG,0001104659-22-042988,,1.0,3c2e493b9ac67ef2f7a23c42751720ee
subsidiary,cd220922-996e-515d-a677-5af38d0dcc61,,,,,,USA,0001104659-22-042988,,1.0,858fb39399386b3f0c3ef59cb9a99fd8
subsidiary,e3716803-b3ee-5457-a68a-32178b6d3042,,,,,,CYM,0001104659-22-042988,,1.0,97fcf9eafcaae5543e6529cfe947af2e
subsidiary,4650d187-7044-5e15-b53e-39ba8ce29f6f,,,,,,CHN,0001104659-22-042988,,1.0,5f849090aa5896ce6609e5f9e02aa2b4
subsidiary,9590ad47-0921-57e1-b39d-1fc020b242b0,,,,,,CHN,0001104659-22-042988,,1.0,fde1b16b8b05aa96610861c3c332ae6d
subsidiary,a2746219-5215-5a3b-95e3-93e2f8b41b5a,,,,,,CHN,0001104659-22-042988,,1.0,61d7db932564b847548ddfcfc92e747d
subsidiary,57b5777a-d08e-5023-81dc-57832f2086e5,,,,,,CHN,0001104659-22-042988,,1.0,67d9ad8f67432fad99230c124b3e6d0a
subsidiary,66f3736d-306e-54ba-8a67-f15d128cc0b1,,,,,,CHN,0001104659-22-042988,,1.0,0768973bda16f072b0a03cebf73d5333
subsidiary,a8a1ea83-0d50-528c-b71c-9872a54dece9,,,,,,CHN,0001104659-22-042988,,1.0,9d5dd5962527f4c39ebecbbbab846e66
subsidiary,f6fc9a7c-2243-5e8f-b0d7-4b61b8c99fc6,,,,,,CYM,0001641172-25-006780,,1.0,ccebf44576f4c8ee307a55abd8b78f46
subsidiary,28a84b36-2c95-5cb6-bb54-a6d571b3ed0c,,,,,,CYM,0001641172-25-006780,,1.0,ef90dea88018198c02bf39b2366fc894
subsidiary,01b44f29-3286-5fc6-a198-09abf364c4e7,,,,,,VGB,0001641172-25-006780,,1.0,eb3e1debbc52869eafd4977a5b6ce8fa
subsidiary,4aeb4c75-59a4-53c6-a4cf-f687a7b2375c,,,,,,VGB,0001641172-25-006780,,1.0,4b5caa89203b811904dc7ab1b2684a2c
subsidiary,dd2c7b1c-cd34-5f69-96b9-e9ad96ddda45,,,,,,HKG,0001641172-25-006780,,1.0,d4a4aa8f3ecc592d863862c4eb66e928
subsidiary,658d42a4-43ce-5f97-8b46-c2ee1fc0b815,,,,,,HKG,0001641172-25-006780,,1.0,8acd9779086de791f00ad9f47f55dd18
subsidiary,76536fc1-bbda-531c-a0bf-8610f6c9656a,,,,,,HKG,0001641172-25-006780,,1.0,67ed71be9086581ee6c40cd97174a207
subsidiary,b8deff4f-dd3a-5a92-b0f8-655172de3067,,,,,,CHN,0001641172-25-006780,,1.0,8cf675951e214f32a1de560c715610c8
subsidiary,2a4a4203-8872-5c70-8c14-b0f58b83d8f7,,,,,,CHN,0001641172-25-006780,,1.0,3163926153906dd1d3916e77fda4de6e
subsidiary,5724e2fd-cb08-556e-9252-2edc30f533ac,,,,,,CHN,0001641172-25-006780,,1.0,6e994a90affdedc38fe14e19c559a0b2
subsidiary,0678a9ad-477d-5b37-a278-b12411eeacf9,,,,,,CHN,0001641172-25-006780,,1.0,3a9ed994b1f53d7927d178204d0d52a2
subsidiary,b17ce431-fba7-5d08-8b2e-a97757b40c41,,,,,,CHN,0001641172-25-006780,,1.0,13c19d4c2e0e5c8e4238c1815ab953f4
subsidiary,6a586a3c-4008-52aa-8b38-df90c0be6287,,,,,,CHN,0001641172-25-006780,,1.0,ff94bc8cdad8ad5e9f3346a0f85efd2e
subsidiary,db6634e0-9fe8-503f-b3c7-4ddeae6eb9f2,,,,,,CHN,0001641172-25-006780,,1.0,7d792312dc765f2c0017243f651fe910
subsidiary,1d862377-5aa5-56cf-b9da-a43209b1e5a8,,,,,,CHN,0001641172-25-006780,,1.0,64539c601f7389627c2c98b4f8de66e9
subsidiary,420f874e-9900-5a72-bd5e-43f3fec7e7b2,,,,,,CHN,0001641172-25-006780,,1.0,48e7300368e6123fe07dfcbfb293872e
subsidiary,c979c6b3-263c-5870-ae4b-4be5e3b5e15f,,,,,,CHN,0001641172-25-006780,,1.0,b6e1b06c65f2399c47c55194e4b1cf7b
subsidiary,53f340dc-1bc4-5ef9-a2d1-1bd47d15d0b0,,,,,,CHN,0001641172-25-006780,,1.0,17db8b519be5b78eb96ec3ac45d73b57
subsidiary,12b5236a-8012-52d9-b31b-a824e4790947,,,,,,CHN,0001641172-25-006780,,1.0,3e507519d35eea02357dd2cfae0c97b2
subsidiary,06601457-9681-58be-9f38-a64d846d7393,,,,,,HKG,0001564590-22-016124,,1.0,c51754401bdc4efac7b641b6da38924d
subsidiary,1788c556-c3f4-5225-9583-61f54c615df9,,,,,,HKG,0001564590-22-016124,,1.0,7444e68f8283dfd7a29327b65469f3e0
subsidiary,a9c75614-d9f0-5aa0-864c-953b8ca51cb7,,,,,,CHN,0001564590-22-016124,,1.0,6127e1fc1e23bf31557d1101b98e4fff
subsidiary,c946ac2b-65a8-52d1-8e6d-83ac7844684d,,,,,,CHN,0001564590-22-016124,,1.0,a9f65b2cce66c09bf092cd736644c485
subsidiary,f16db606-473a-552e-87e1-7cbe51876e5c,,,,,,CHN,0001564590-22-016124,,1.0,20b69e7503beb219c2b38042a80d31d1
subsidiary,4d7ecf3a-bfb8-5a90-b9e4-f962e39e6d27,,,,,,CHN,0001564590-22-016124,,1.0,948b80c75e46b0d4703f222ebe1ff9ae
subsidiary,80f0b7b0-b25c-5912-897c-8a4c2bffb867,,,,,,CHN,0001047469-19-002579,,1.0,873a7bd9c12c39a1d2b59c0d30eb3ba1
subsidiary,b0e90159-cb72-5f0e-a578-78868e300b86,,,,,,CHN,0001047469-19-002579,,1.0,a4b4c0608abdc5a2653e9e7f2532f9ea
subsidiary,bb022d30-a143-5162-8ac1-f56f10ae243f,,,,,,CHN,0001047469-19-002579,,1.0,7fc5bad785c2a4debfc2791d629b0d90
subsidiary,34e52872-5a68-505f-95b8-2fff0b49107a,,,,,,CHN,0001047469-19-002579,,1.0,16998b8f807c490c9f945fabec345e4e
subsidiary,d60b4813-0865-5dcf-a211-4387148aa763,,,,,,CHN,0001047469-19-002579,,1.0,0cd45b7b8dc02470706574ea9debf33e
subsidiary,6e5b56f2-c738-53e8-b056-f4515fb8b18c,,,,,,CHN,0001047469-19-002579,,1.0,03aaa2d39d6414070631603ab0ca87a0
subsidiary,b05211af-c3f3-5103-a0ba-d2f916caa13e,,,,,,USA,0001047469-19-002579,,1.0,c7311f3babed6da0e81778fd5864a12e
subsidiary,77c2766a-34ba-5a39-8462-cc821495606a,,,,,,JPN,0001047469-19-002579,,1.0,be733a9d4a09d81b6a6d055557486962
subsidiary,2e9b30d3-5a8f-5708-8e6b-2d64225f9158,,,,,,CAN,0001047469-19-002579,,1.0,c3cc74513a77c47a9389c66be130c891
subsidiary,a86bad50-6e4a-5bed-b4e7-0cd4e28527a4,,,,,,CHN,0001047469-19-002579,,1.0,7d402a67922c8a61261200b42d70e660
subsidiary,aa60458e-6f6d-5c17-9e94-5396d85d6d7f,,,,,,,0001047469-19-002579,,1.0,27966aa76e2f675cdf90aa02ac14e1ef
subsidiary,e2539cfa-40e0-545d-9fce-0ffd6bde0bf9,,,,,,AUS,0001047469-19-002579,,1.0,456387a8796c4ebf510f46a14bc67bc0
subsidiary,229a0df9-4785-501f-9007-87dd0467630e,,,,,,HKG,0001047469-19-002579,,1.0,6d525a2151e747286018a9d1fc248ba1
subsidiary,c82ef8f2-97a1-5faa-84cd-0cb1515fc6f9,,,,,,CAN,0001047469-19-002579,,1.0,87a617c231ada6491aa1bec87d7754db
subsidiary,2384a720-31fa-5f9c-b464-6952a687a044,,,,,,CHN,0001047469-19-002579,,1.0,8fb442a988b8da8eb6bf3e1f37b906fd
subsidiary,7a377726-ba26-5ba7-ac57-45b1dc525b2b,,,,,,SGP,0001047469-19-002579,,1.0,cd2b0b6699f20102613e425662552ff1
subsidiary,e9ca2278-dac4-54bd-b338-acfe23b88b99,,,,,,,0001047469-19-002579,,1.0,f4ae706a4bc22e00ae58caab23a254f1
subsidiary,336b53f8-8490-54e5-8054-7423bdcbeace,,,,,,,0001047469-19-002579,,1.0,18d5987d504f6bd4b11e32c5bf1d5c1f
subsidiary,5ac447cb-1f56-5991-a9fe-fbf303b52f0b,,,,,,USA,0001047469-19-002579,,1.0,e615df8f75c5b5a2b0c8154b70d1d14a
subsidiary,9084b8a9-3f17-5abd-b2d4-38e8378e8dbe,,,,,,JPN,0001047469-19-002579,,1.0,2eb9c15e81fdd04d54be6b4c10a47c6d
subsidiary,eb09d341-407d-556e-b478-28eceaedd0c8,,,,,,CHN,0001047469-19-002579,,1.0,332cb0810c51ac6b2fc2331f52acdce7
subsidiary,ab2db517-086e-52fd-8194-df1babe853d3,,,,,,GBR,0001047469-19-002579,,1.0,19308014beb57e6e8e916a774ac10d20
subsidiary,6224fcef-8752-51c4-86c4-ba41bc648862,,,,,,GBR,0001047469-19-002579,,1.0,5247803bfd3d0387a64940e749304d78
subsidiary,30bd9a82-5a9d-5172-9b40-7ecfe40d1f8b,,,,,,CHN,0001047469-19-002579,,1.0,f9401536f99d8d40224eba84cdeed976
subsidiary,cbc87e83-e54d-526b-8bef-a530b7adec58,,,,,,CHN,0001047469-19-002579,,1.0,331017941f2ba219e4e6686624676b38
subsidiary,111ff0fb-58f6-5326-91c0-c35600bd03a0,,,,,,USA,0001047469-19-002579,,1.0,3242282884b1378899be0748a5514cc7
subsidiary,961b41c7-6901-5132-acbb-af91a598dcd7,,,,,,USA,0001047469-19-002579,,1.0,71fcf0ba645c7b2df8e0ac44f8d509e5
subsidiary,96656e8c-1782-55ba-91c5-6a68addfae83,,,,,,,0001047469-19-002579,,1.0,9a3bcd83a2e020c30459a39cf253c714
subsidiary,6b59c275-14ec-51b0-a56b-135382be0b7c,,,,,,,0001047469-19-002579,,1.0,badb4198519b482de23bfcc823e43dc2
subsidiary,bd5e3e6e-1a57-51c4-b5c4-3d1d93c20e7b,,,,,,IND,0001047469-19-002579,,1.0,1004558e6f79dddaab09e13540937f9c
subsidiary,f8973d66-2960-57cf-9def-adbde491f4de,,,,,,AUS,0001047469-19-002579,,1.0,24ab7f98ca5ec961516027e94820a8e1
subsidiary,71b85013-3233-5bba-96df-238b83225467,,,,,,HKG,0001047469-19-002579,,1.0,7a1c25a40558333314fa50cd23f0966e
subsidiary,bcd17b2a-3e4c-5a41-9dd1-787750d04c8e,,,,,,SGP,0001047469-19-002579,,1.0,7f421e17d027e867dec40fe9882a0ad4
subsidiary,472238d9-2269-589a-8f45-b6e345e1f7bf,,,,,,,0001047469-19-002579,,1.0,a48e3d795247d99a81b3d9d0d0ca8c3a
subsidiary,2599750f-3597-56e7-8b32-47d654b84ac4,,,,,,CHN,0001047469-19-002579,,1.0,f21d5e907f0d263f89b15f1794b2b9b1
subsidiary,07303823-54fb-5f9a-bb7d-7c526899251c,,,,,,CHN,0001047469-19-002579,,1.0,7eeb252f468cbe5667081a04d01f830f
subsidiary,a0da2b54-72a3-51c2-9aed-e79bf8e3023d,,,,,,ARE,0001047469-19-002579,,1.0,a81d5559e4c3864513227c5ab4d62ec4
subsidiary,cebd2ee9-b312-57d0-a757-2de3e5a494e1,,,,,,CHN,0001047469-19-002579,,1.0,df028402325dda525759edaff3f92fb6
subsidiary,f1193a79-c963-58fd-a5a5-c0d1d33c9b13,,,,,,CHN,0001047469-19-002579,,1.0,fa1cd241dc9ddb6c73c2208034260047
subsidiary,e914dce1-37d1-51f3-a3bd-e178ded43d80,,,,,,CHN,0001047469-19-002579,,1.0,79ea1fd8e4bbc52ebc56c6424fdebaf0
subsidiary,5bc9bc5b-cffd-58de-b3e7-8b13b2c79d33,,,,,,CHN,0001047469-19-002579,,1.0,e74b000fce841957291ee9ebe5ef1baf
subsidiary,68205abe-1a09-5041-bf4f-93e8363a5001,,,,,,AUS,0001047469-19-002579,,1.0,09d6fcfa03740192eb7b7956058f3905
subsidiary,fe6d545f-803b-546a-800a-dab0b561eb1d,,,,,,,0001047469-19-002579,,1.0,6d209244c4329cf8bd2c0d516f2a5c37
subsidiary,7f3b367f-ec7b-57b8-88b0-3231c7cfac3a,,,,,,CHN,0001047469-19-002579,,1.0,fb171913602a824e01dcdb1a7b2d00bb
subsidiary,f256d7e6-eca7-54a2-8e9c-7a4c98c3a4df,,,,,,CHN,0001047469-19-002579,,1.0,ef8e3fc072aa3b8e77bf6d124fe7bfef
subsidiary,06943605-6e8a-59ed-9275-0e59e33ef715,,,,,,CHN,0001047469-19-002579,,1.0,d2f8778f77262eff36dd660ba35a6ed4
subsidiary,dbb754de-7c0e-5adb-a3c2-60cff5faec48,,,,,,HKG,0001641172-25-006073,,1.0,443f48c9a5ec11eb3345953689994151
subsidiary,aa494f67-a169-5740-97e4-fb511d5b1f0e,,,,,,CHN,0001641172-25-006073,,1.0,3a5a9d5a8e90d15526eba67dc426ee41
subsidiary,fe3a2394-7d31-5620-b324-0ab57f91c728,,,,,,CHN,0001641172-25-006073,,1.0,6b28e602341fd75c03d04a092fd1ee50
subsidiary,bf0636e1-d453-598b-80a0-e6079dbdd447,,,,,,CHN,0001641172-25-006073,,1.0,da7c105f2b263861c8d7b1eef1ba3074
subsidiary,585f049c-e6e9-517e-a8be-c81c717a1a92,,,,,,CHN,0001641172-25-006073,,1.0,8fad9bc27061ecbcf159daf3a9c051ea
subsidiary,25a6b5e6-13cf-5a58-b7c9-6547a27edeca,,,,,,CYM,0001410578-25-000931,,1.0,06aff34d80347524c9123aa2dff9c547
subsidiary,9b6c6438-015f-53e0-8b32-28c19e421000,,,,,,HKG,0001410578-25-000931,,1.0,8411633967ba458ccb7ee917e60d6676
subsidiary,606b38f9-b63d-59df-83a3-ba79e809a90a,,,,,,CHN,0001410578-25-000931,,1.0,3f29770dedc527bafed5283fdf2e47fb
subsidiary,ac87c4e2-6555-55b7-80e7-c1881d89d2ff,,,,,,CHN,0001410578-25-000931,,1.0,a78bc10d01e7377efe4b5f1b6ca6cfa7
subsidiary,33c20c2c-3593-5baf-ab72-4bc5e7de4335,,,,,,CHN,0001410578-25-000931,,1.0,b4f694657de27327ea5de5b1a9af8187
subsidiary,6cdd1b83-a0fc-5861-8e0e-5328481222c6,,,,,,CHN,0001410578-25-000931,,1.0,bb6835e6b592ccdce12be223bfd01d69
subsidiary,4edc4c5b-c417-5ba0-b11f-89bfbdb0232a,,,,,,CHN,0001410578-25-000931,,1.0,ad43f7d183f41a9350d3a1d9088087b5
subsidiary,f779b6d4-8bf3-5c39-aa3a-86e4d761241a,,,,,,CHN,0001410578-25-000931,,1.0,8d3f2ca26576cd01cc9047512c4c2aa7
subsidiary,daa97f64-c063-5654-9476-68801073b645,,,,,,CHN,0001410578-25-000931,,1.0,e6efd00ae59b713266fe2c25f2514ada
subsidiary,8e68b816-7a9a-5f45-9b36-312904659b6d,,,,,,SGP,0001410578-25-000931,,1.0,a689686481dbd0809fefc289204e7e3a
subsidiary,5f470ad1-b372-5a29-890d-dcd7d40f043d,,,,,,PHL,0001410578-25-000931,,1.0,cd35e6c61be4a3b759c989ddd4308e2c
subsidiary,755d3d54-783e-578a-b05f-5b0d33e16ec4,,,,,,,0001410578-25-000931,,1.0,33dea4602d52900114213ff60941da99
subsidiary,e4c63971-a90a-530e-8fc4-9a500ee899ee,,,,,,CHN,0001410578-25-000931,,1.0,899841e4885fee7276b5fb963031a411
subsidiary,82c1726d-0abb-573a-a2bf-ef22d2eb796f,,,,,,CHN,0001410578-25-000931,,1.0,c3d7d58bd727a540e4b35cb35e6953cd
subsidiary,a352e1c2-037b-5c1f-a377-e79a6b8dd9fe,,,,,,CHN,0001410578-25-000931,,1.0,e7e774f4aa5023781898e665d9ca095b
subsidiary,d597f489-c132-5153-9be9-1fa40366602d,,,,,,CHN,0001410578-25-000931,,1.0,387ab46d34ba21c029c8c6ff9b3683c0
subsidiary,41ff16f5-02a4-5e88-b381-786402af18f3,,,,,,CHN,0001410578-25-000931,,1.0,d9b92aaf0b4c68e2733b59f3c63589fc
subsidiary,8989a524-61df-538a-82ac-c6447fcd9366,,,,,,CHN,0001410578-25-000931,,1.0,5b783dd650160f8e2079f432974e74fb
subsidiary,bbd42b13-4264-52fb-a6fe-6a302ae0471d,,,,,,CHN,0001410578-25-000931,,1.0,e25339635d9f81c918cf073abd5eab47
subsidiary,477bfd71-546d-5138-8da9-739d6ef7ec71,,,,,,CHN,0001410578-25-000931,,1.0,7d0177ad1fccba3e32e90c80c9f379e5
subsidiary,73313370-5c4e-592d-bd44-b0c5cefcfa94,,,,,,CHN,0001410578-25-000931,,1.0,41550b0babff13debc396d7f398be277
subsidiary,1765cf61-6926-5c1b-95e9-fb160a51d12f,,,,,,CHN,0001410578-25-000931,,1.0,c1f60dc896c6478cbe3d23e469a29788
subsidiary,b204b7cb-49d5-5375-b65c-902f509c3b2b,,,,,,CHN,0001410578-25-000931,,1.0,8d235c45f905a348e5d1d7f15c9571ec
subsidiary,306b8448-bbd3-5b41-b899-44234a6c74d0,,,,,,CHN,0001410578-25-000931,,1.0,56e4e99040cd986fd07d9250965c7f3e
subsidiary,ebed2f42-802f-58af-a753-13c64b0a46df,,,,,,CHN,0001410578-25-000931,,1.0,1cb98d13d66e8e9cc5d71e9afe20e680
subsidiary,66735f7d-f0fe-5651-ab6a-390c11f453bf,,,,,,CHN,0001410578-25-000931,,1.0,768b7e0977060aed179523f8f8e21c65
subsidiary,c00ad87d-a177-5e30-8b95-bc6d2f70c05b,,,,,,CHN,0001410578-25-000931,,1.0,fcbc9f626015867dc87162da6b7c4e16
subsidiary,11ac50b7-1840-5d39-8faf-3ba9b5582624,,,,,,CHN,0001410578-25-000931,,1.0,5ffe1266cab92d4dee2ea7048551c76d
subsidiary,7661ae16-4231-5c49-96a1-98185cce300b,,,,,,CHN,0001410578-25-000931,,1.0,3c4850b02d14ad4ecec5fda978545cc9
subsidiary,72e01493-25c2-5465-ac78-c2b0800308fc,,,,,,CHN,0001410578-25-000931,,1.0,dc30b64ddb6d4168450d4204e1abe516
subsidiary,c9200648-8aa7-54ae-91aa-e585f678be82,,,,,,CHN,0001410578-25-000931,,1.0,d1a38232ea6196fcdaf7a16c7ae486c5
subsidiary,313252ac-93c4-504a-8995-6a066392f876,,,,,,CHN,0001410578-25-000931,,1.0,8e1d7e044dd72580346a4413cdf66f53
subsidiary,3d66047a-20d4-56ea-b61b-87ba28747c6e,,,,,,CHN,0001410578-25-000931,,1.0,4a633df31d844ef1dea6a8c91e351188
subsidiary,4ba563d9-bf4f-56ae-b82b-6c0d1d3168c6,,,,,,CHN,0001410578-25-000931,,1.0,1c63825ce8f12fa1e62f45e3a19118ab
subsidiary,8ab9e58c-447a-512e-8de2-257fb8543d3b,,,,,,CHN,0001410578-25-000931,,1.0,4960cc6b3c2cd503d3af9bf07db75e2e
subsidiary,4075af36-2fb3-5ce8-a7c3-ebaee081f299,,,,,,CHN,0001410578-25-000931,,1.0,cb2b73dd4e227eebe8d25d8880849171
subsidiary,b2ace83c-2f81-503e-8d4e-5fd4e66ebdb9,,,,,,CHN,0001410578-25-000931,,1.0,4db1d8c27a56fae7bf58aff58ab0a17a
subsidiary,0789dcca-1a07-52b2-80ec-31e2915fb1b7,,,,,,VGB,0001410578-25-000779,,1.0,e933bdd20a3e00a7925f377171670989
subsidiary,1e4a0b15-c3be-5f83-86c5-bb26d64a422a,,,,,,HKG,0001410578-25-000779,,1.0,960a177278ebbf74742790c6edd98d58
subsidiary,ec413327-e48c-5689-96c5-1ef3d7874bcc,,,,,,CHN,0001410578-25-000779,,1.0,db8d2d8c6e09ddd58982b5178b67c4e0
subsidiary,5578ea80-0775-513f-8f8d-cc37971eca09,,,,,,CHN,0001410578-25-000779,,1.0,201d138cc82dd18f5c20b39697445b10
subsidiary,4c76dfb6-6593-5634-984d-06c059ab8a33,,,,,,CHN,0001410578-25-000779,,1.0,7fc9344d584ad232225752774e2d9f5c
subsidiary,b792bce6-a5d5-54f5-ba64-939c338c3acc,,,,,,CHN,0001410578-25-000779,,1.0,5ff1de81a3650cae821ce30c00611155
subsidiary,1259a484-1d12-586c-b882-33df98dee22c,,,,,,HKG,0001104659-22-051593,,1.0,3984e6e6d705fb8443d5d21c6588a149
subsidiary,196d7092-5510-5276-96eb-715c0286016d,,,,,,CHN,0001104659-22-051593,,1.0,541c03039d25d7f75f37b1b8b4965256
subsidiary,720f5be1-a0b8-5aa1-baaa-f334cac9f412,,,,,,CHN,0001104659-22-051593,,1.0,33adb0ec5ca9be2d2494459dca2b6994
subsidiary,ba67a786-c954-5494-88ae-2e1b5ac71160,,,,,,CHN,0001104659-22-051593,,1.0,68004c051dbb2fcad3ab49d52ec274c3
subsidiary,bf08257e-ea53-537c-a170-4f320260f085,,,,,,,0001213900-25-076862,,1.0,5dbb9a5d99ab00a9ecea6fcb923d4b15
subsidiary,5914a827-c661-565e-b233-8df3162d3fb0,,,,,,,0001213900-25-076862,,1.0,c144fd6a0806a14d677903219e229520
subsidiary,68452a88-2c56-5212-ad14-4296ea20de96,,,,,,,0001213900-25-076862,,1.0,d93a28bef184f5d2297638ca50d87ba1
subsidiary,07c3fd65-2095-5534-bf9d-67c4e6d04f3d,,,,,,,0001213900-25-076862,,1.0,d065817e3b2a9d442a7b2a09b184e269
subsidiary,8d4eaf05-f567-5f4d-9fc4-3d48f8868e56,,,,,,HKG,0001213900-25-076862,,1.0,199a70a3cf0c53d18884c90394cb7672
subsidiary,071f90ee-d191-5c39-b28f-9cdf3b5dd8ce,,,,,,CHN,0001213900-25-076862,,1.0,9387ba8a8680132887485ee21a65347a
subsidiary,8cdaebc1-8bc8-57fe-9dfe-1186622ed251,,,,,,VGB,0001213900-25-076862,,1.0,ad416eeaf37dee8fccc41fc123b2cf93
subsidiary,380d0d45-0beb-5546-b5c8-24a8b5dfc6b0,,,,,,HKG,0001213900-25-076862,,1.0,54e414642937555eaf4d166943a2aa4f
subsidiary,9da884d5-7831-51df-b9ff-311b0138a505,,,,,,CHN,0001213900-25-076862,,1.0,4475ae02aacd1dabb0ae2a7d9bd0636a
subsidiary,e58a23b6-968a-52d3-95e9-93796b971765,,,,,,CHN,0001213900-25-076862,,1.0,a357ebe0491ac9bf9361222c9c4ce980
subsidiary,306a3c10-ffc7-5827-ac1c-7ddd640f586c,,,,,,CHN,0001213900-25-076862,,1.0,ebad2190221421ac45148932725d806f
subsidiary,50f3e447-ebe1-5296-a0ef-b7c451a2f623,,,,,,CHN,0001213900-25-076862,,1.0,e6dd0b802dbf68efa4f80fddc5cda6ea
subsidiary,0f9b1f08-a387-5420-bf4a-28aaf63f98bb,,,,,,VGB,0001104659-24-053259,,1.0,4985f150216f3e2f1a728e0e8cda170a
subsidiary,bf30dfc0-3e7c-5869-b88f-f00df964b04e,,,,,,CYM,0001104659-24-053259,,1.0,ffa1ad57abe644155dfa80276f4e1d12
subsidiary,115502af-60fb-56e4-936a-ddf1db258430,,,,,,VGB,0001104659-24-053259,,1.0,8d9c666256992dfb09073d151ad20bec
subsidiary,d5dc5db8-5fa0-5563-97a5-2a158f89c5f4,,,,,,HKG,0001104659-24-053259,,1.0,9429374af03c68891dc7733bc97637d9
subsidiary,ff2c8b8f-d7e1-5f3f-b77b-9899f7af18b1,,,,,,HKG,0001104659-24-053259,,1.0,9795c46bc308982edc2d5fb8125948a6
subsidiary,04f05415-6c1c-568f-ac45-5dca3041326f,,,,,,AUS,0001104659-24-053259,,1.0,53c742327ec7780c5d135b98fe66621b
subsidiary,9f423f82-643d-55a9-9c7d-f484d011d8c3,,,,,,CHN,0001104659-24-053259,,1.0,c0840108626c2088a869b12beea540fd
subsidiary,2945c80f-af98-536a-a43f-6d55955bd56c,,,,,,CHN,0001104659-24-053259,,1.0,0ab77c1b758d3c7e012f0218cced62a9
subsidiary,16214a3a-0215-5059-808f-f0eda89b75ab,,,,,,CHN,0001104659-24-053259,,1.0,c248a49fbc4e674111b5288a0a9ffdf5
subsidiary,39d5eff2-f5e8-5fe8-9723-f87e9acd0a7c,,,,,,AUS,0001104659-24-053259,,1.0,ef85b3b70c9e0c982f9ac7625b124b3c
subsidiary,95df9448-36c9-54bb-836e-b578bbea7133,,,,,,CHN,0001104659-24-053259,,1.0,a001e2cd6e9df6a351b474a9ea317f5a
subsidiary,c617d9e6-ae0f-5a47-a17e-b29678fd06a2,,,,,,CHN,0001104659-24-053259,,1.0,812ef751f44d27c8901944d61e48d38f
subsidiary,7407498b-a1b6-5fad-98a6-86d393c78985,,,,,,CHN,0001104659-24-053259,,1.0,468f3d572414eb5ec13ea216988ab975
subsidiary,137d3d73-560c-522a-8d62-51e78c257b2b,,,,,,,0001104659-24-053259,,1.0,95ff46034b2797c100fe6068fdcdeac9
subsidiary,2f61fc03-f6d6-529c-98b9-7273c2295c4f,,,,,,CHN,0001104659-24-053259,,1.0,a7cbd04a19c89eb362553f12551294db
subsidiary,5efee58a-5a74-5e24-a7a7-8f72fa235e68,,,,,,,0001193125-20-128799,,1.0,373ec92d53ac88ada1d0a55fcc2a9c03
subsidiary,83214c7b-d30a-533e-819f-9ba8bc0b2ea3,,,,,,VGB,0001193125-20-128799,,1.0,d11a8d1016d8d632271b49cc949e44f2
subsidiary,c3837f57-87ed-506f-8944-45e95bd0d813,,,,,,HKG,0001193125-20-128799,,1.0,30808274a91efb82aa9bc0e64b30ac42
subsidiary,26372c0b-f5fc-5566-9c06-d3636092de13,,,,,,VGB,0001193125-20-128799,,1.0,65217beb3680cf30c666cb4cda0d1836
subsidiary,7627c5c1-f22f-5d09-9203-05749a42884c,,,,,,,0001193125-20-128799,,1.0,21ad92d9ea9abf73ea453599279d89fd
subsidiary,01d6fae2-6ecb-55b1-9809-2e6b0af4e8e5,,,,,,,0001193125-20-128799,,1.0,cff816d1eac893bba6d06e22624843ea
