sub_uuid,parent_ticker,parent_cik10,subsidiary_name,jurisdiction_iso3,ownership_pct,first_seen_year,last_seen_year,accession,exhibit_label,parse_confidence,lineage
db855ece-63fb-5d38-977e-ec294f8bf64d,CLPS,1724542,JAJI Singapore Pte. Ltd.,SGP,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
7f47b2d5-3ac4-5afa-becf-6ccc7bec9f28,CLPS,1724542,Qinson Singapore Pte. Ltd,SGP,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
478941ad-9e96-502b-b1f8-96ac7de99203,CLPS,1724542,Shanghai Yingjia Technology Limited,CHN,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
9d9a4905-2e7b-5c8e-903d-6c3f48a33e6e,CLPS,1724542,College of Allied Educators Pte. Ltd,SGP,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
fd75fc6c-6172-5a31-8d06-6e33b823951d,CLPS,1724542,Purple Potato Finance Limited,HKG,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
6ec81ed6-ce0a-5333-b7df-9fb3b36f882b,CLPS,1724542,Shell Infotech Pte. Ltd,SGP,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
8c2f687a-d7b5-57a9-89db-6fb1665e3b27,CLPS,1724542,Shell Infotech Consulting Sdn. Bhd,MYS,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
de5a4bb2-51f8-570c-a153-780d7eb08331,CLPS,1724542,Ridik Technology Ltd,ARE,,2024,2024,0001213900-24-088712,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-24-088712\EX-21.1.htm
be2dc6f2-7a9c-5da1-9197-a8af13286fb2,CLPS,1724542,"CLPS Ruicheng Co., Ltd.",CHN,,2023,2023,0001013762-23-004641,EX-21.1,1.0,companies\CLPS\exhibits\0001013762-23-004641\EX-21.1.htm
14dc98bf-d5ba-5e23-8808-f4590a82bed6,CLPS,1724542,"ChinaLink Professional Services Co., Ltd.",CHN,,2022,2022,0001213900-22-065082,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm
f47ccc6d-5317-5d08-9979-bd306654570b,CLPS,1724542,CLPS-Ridik Technology (Australia) Pty. Ltd.,AUS,,2022,2022,0001213900-22-065082,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm
ec7b4323-e1bc-51dd-8457-3934aa50a95f,CLPS,1724542,"Tianjin Huanyu Qinshang Network Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-065082,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm
f579773f-f0b0-5723-898a-74a8aea1a8f6,CLPS,1724542,"CareerWin Executive Search Co., Ltd.",CHN,,2022,2022,0001213900-22-065082,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm
f5f1fc51-7bfb-5f95-86d6-86d2cfc73bc5,CLPS,1724542,"Beijing Bozhuo Education Technology Co., Ltd",CHN,,2021,2021,0001213900-21-052933,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm
d873c444-7d45-57f2-b651-7ece9ec6bb7f,CLPS,1724542,CLIVST Ltd.,VGB,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
a2865f2f-81f8-582c-bfa8-40f499cbb31b,CLPS,1724542,FDT-CL Financial Technology Services Limited,HKG,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
30f0b9fd-1b24-5b9b-bae4-41e622920bd9,CLPS,1724542,"JQ Technology Co., Limited",HKG,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
8bbc34bd-e7ce-5ca2-a81c-4890beac11dc,CLPS,1724542,JIALIN Technology Limited,TWN,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
4c0db6ac-7a1d-5b8f-8454-a3e934ed27ed,CLPS,1724542,"Judge (Shanghai) Co., Ltd.",CHN,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
295fd9cb-5436-57be-a068-c588fa9aeb3a,CLPS,1724542,"Judge (Shanghai) Human Resource Co., Ltd.",CHN,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
2cb099f3-cec9-566c-947f-f9a202add497,CLPS,1724542,Infogain Solutions PTE. Ltd.,SGP,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
52dc343e-5e2e-5c07-bef0-9a7d352728a4,CLPS,1724542,Ridik Software Solutions Ltd.,GBR,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
b718d41d-0b83-59a5-ae15-4d6f77daac6d,CLPS,1724542,"Suzhou Ridik Information Technology Co., Ltd.",CHN,,2020,2020,0001213900-20-032817,EX-21.1,1.0,companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm
5ebcde06-c6e8-562b-ad9b-65f46501dbda,ZCMD,1785566,Zhongchao Group Inc.,VGB,,2023,2023,0001213900-23-038650,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm
e7095748-230f-5019-b035-9383cc624a24,ZCMD,1785566,Zhongchao USA LLC,USA,,2023,2023,0001213900-23-038650,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm
4bae632b-8dde-553e-bacf-498893ea191c,ZCMD,1785566,Zhongchao Japan,JPN,,2023,2023,0001213900-23-038650,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm
b49135de-3eca-5329-9f2b-2de8b61ac1be,ZCMD,1785566,Zhongchao Group Limited,HKG,,2023,2023,0001213900-23-038650,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm
7e42db48-78e6-5d85-8cac-4d1ef1050fe8,ZCMD,1785566,Beijing Zhongchao Zhongxing Technology Limited,CHN,,2023,2023,0001213900-23-038650,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm
ab9acc57-4e15-5198-b0f6-0a747694d817,ZCMD,1785566,Name of the Variable Interest Entity,,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
df5264bc-d848-5bf6-a796-004ab3ae337e,ZCMD,1785566,Zhongchao Medical Technology (Shanghai) Corp.,CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
bb67b600-933e-5e36-957d-0f1f4d581b87,ZCMD,1785566,Shanghai Maidemu Cultural Communication Corp.,CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
e67af781-308a-56b9-997b-77945ece902a,ZCMD,1785566,"Shanghai Huijing Information Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
cb22c2e8-8688-5715-be67-b7c04d2841a7,ZCMD,1785566,"Beijing Zhongchao Boya Medical Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
8799a3f5-0beb-5e3e-882a-deb97a64fdc4,ZCMD,1785566,"Zhixun Internet Hospital (Liaoning) Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
5e2b11b8-0a2e-5a6f-bad0-633215486d6d,ZCMD,1785566,"Hainan Zhongteng Medical Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
4d4c9bf4-d2aa-5139-9dab-0c3a6ecc3f73,ZCMD,1785566,"Shanghai Zhongxin Medical Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
4b85f599-ade3-5dd0-b452-23c38b67f238,ZCMD,1785566,"Ningxia Zhongxin Internet Hospital Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
8dc42a21-e44c-56c3-99f4-50d2a4c51b91,ZCMD,1785566,"Hainan Muxin Medical Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
74478dbd-c5ca-542f-847f-c94c7d8dac95,ZCMD,1785566,"Shanghai Xinyuan Human Resources Co., Ltd.",CHN,,2022,2022,0001213900-22-024615,EX-21.1,1.0,companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm
9eb12921-307d-5a24-9420-05afbb0fdf8f,RETO,1687277,REIT Holdings (China) Limited (“REIT Holdings”),HKG,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
a9e5ac80-64d1-5e82-b948-96a9c22991d2,RETO,1687277,"Bejing REIT Technology Development Co., Ltd. (“Beijing REIT”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
1797b078-7e39-5f47-9b0e-c647cf1e22c1,RETO,1687277,"Xinyi REIT Ecological Technology Co., Ltd. (“REIT Ecological”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
ab61f6c2-e090-56fd-9a2d-33bf29d564b8,RETO,1687277,"Gu’an REIT Machinery Manufacturing Co., Ltd. (“Gu’an REIT”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
98178c60-5c3f-5fb8-83af-cec17efce4b0,RETO,1687277,"Beijing REIT Ecological Engineering and Technology Co., Ltd. (“REIT Eco Engineering”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
a1f74bfa-8436-52ea-afe9-46ce8e08c5e1,RETO,1687277,"Langfang Ruirong Mechanical and Electrical Equipment Co., Ltd.(“Ruirong”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
dfecb1ab-d2b3-5a11-b30c-a09375364577,RETO,1687277,"Nanjing Dingxuan Environment Protection Technology Development Co., Ltd. (“Dingxuan”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
3ae02729-e78f-504f-b505-f7ab60ad5585,RETO,1687277,"REIT Technology Development (America), Inc.",USA,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
fea48230-2699-5bb0-9cd9-43a1c1b3256c,RETO,1687277,"REIT Mingsheng Environment Protection Construction Materials (Changjiang) Co., Ltd. (“REIT Changjiang”)",CHN,84.32,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
cf735cc9-09a7-52c6-9a66-c0be7e254978,RETO,1687277,"Hainan REIT Construction Project Co., Ltd.",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
30673ee3-4616-5abf-a290-d3e425cb2d67,RETO,1687277,"REIT Xinyi New Material Co., Ltd (“REIT Xinyi”)",IND,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
2a7d3323-25fe-5097-bbda-c76fc85e67ba,RETO,1687277,REIT Q Green Machines Private Limited,IND,51.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
a06c0824-c308-5ce3-ab00-3ce909d0da4e,RETO,1687277,"REIT Ecological Technology Co., Ltd. (“REIT Yancheng”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
bf3a750e-710c-5b89-9df9-33bc0564fe23,RETO,1687277,"Datong Ruisheng Environment Protection Engineering Co., Ltd. (“Datong Ruisheng”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
2c29d0f4-044b-5173-afae-cda22b7acae9,RETO,1687277,"Yunnan Litu Technology Development Co., Ltd. (“Yunnan Litu”)",CHN,55.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
6e49dc88-a459-556b-b68e-ba98fb52ecbc,RETO,1687277,"Yangbi Litu Ecological Technology Co., Ltd. (“Yangbi Litu”)",CHN,55.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
b8f72a48-f432-5440-9ed1-39405dd5bfeb,PETZ,1684425,TDH HK Limited,HKG,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
