parent_ticker,parent_cik10,accession,exhibit_label,exhibit_year,subsidiary_name_raw,jurisdiction_raw,ownership_raw,footnote_marker,source_path,parse_confidence
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Changshu Tlian Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Recurrent Energy Group Inc.,USA,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Recurrent Energy, LLC",USA,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,PT. Canadian Solar Indonesia,Indonesia,67,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Canadian Solar Manufacturing Vietnam Co., Ltd.",Vietnam,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Canadian Solar Energy Private Limited,India,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Canadian Solar MSS (Australia) Pty Ltd (formerly named/known as “Canadian Solar Australia 1 Pty Ltd.”),Australia,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Canadian Solar Energy Holding Company Limited,Hong Kong,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Canadian Solar Energy Singapore Pte. Ltd.,Singapore,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Canadian Solar Manufacturing (Thailand) Co., Ltd.",Thailand,99.99992,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Canadian Solar Sunenergy (Suzhou) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Canadian Solar Sunenergy (Baotou) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Canadian Solar Middle East DMCC,United Arab Emirates,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"CSI Investment Management (SuZhou) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"CSI Cells (Yancheng) Co., Ltd.",PRC,*,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"CSI Modules (DaFeng) Co., Ltd.",PRC,**,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Suzhou Gaochuangte New Energy Development Co., Ltd.",PRC,80,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,Canadian Solar Construction (Australia) Pty Ltd,Australia,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,CSUK Energy Systems Construction and Generation JSC,Turkey,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"CSI Modules (JiaXing) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"CSI Wafer (LuoYang) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-19-002579,EX-8.1,2019,"Canadian Solar Manufacturing Taiwan Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-19-002579\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"CSI Solartronics (Changshu) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,CSI Solar Technologies Inc.,PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"CSI New Energy Holding Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Manufacturing (Luoyang) Inc.,PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Manufacturing (Changshu) Inc.,PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"CSI Cells Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar (USA) Inc.,USA,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Japan K.K.,Japan,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Solutions Inc.,Canada,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"CSI Solar Power Group Co., Ltd. (formerly named/known as “ CSI Solar Power (China) Inc.”)",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar EMEA GmbH,Germany,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar (Australia) Pty Limited,Australia,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar International Limited,Hong Kong,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar O and M (Ontario) Inc.,Canada,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Suzhou Sanysolar Materials Technology Co., Ltd.",PRC,93.95,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar South East Asia Pte. Ltd.,Singapore,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar South Africa (Pty) Ltd.,South Africa,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Canadian Solar Brazil Commerce, Import and Export of Solar Panels Ltd.",Brazil,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Middle East Limited,United Arab Emirates,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Construction (USA) LLC,USA,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Projects K.K.,Japan,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,CSI&GCL Solar Manufacturing (Yan Cheng) Inc.,PRC,80,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar UK Ltd.,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar UK Projects Ltd.,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Changshu Tegu New Material Technology Co., Ltd.",PRC,90,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Changshu Tlian Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Trading (Changshu) Inc.,PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Recurrent Energy Group Inc.,USA,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Recurrent Energy, LLC",USA,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,PT. Canadian Solar Indonesia,Indonesia,67,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Canadian Solar Manufacturing Vietnam Co., Ltd.",Vietnam,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Energy Private Limited,India,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar MSS (Australia) Pty Ltd (formerly named/known as “Canadian Solar Australia 1 Pty Ltd.”),Australia,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Energy Holding Company Limited,Hong Kong,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Canadian Solar Manufacturing (Thailand) Co., Ltd.",Thailand,99.99992,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Canadian Solar Sunenergy (Suzhou) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,Canadian Solar Energy Holding Singapore 1 Pte. Ltd.,Singapore,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"Canadian Solar Sunenergy (Baotou) Co., Ltd.",PRC,100,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"CSI Cells (Yancheng) Co., Ltd.",PRC,*,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-18-003229,EX-8.1,2018,"CSI Modules (DaFeng) Co., Ltd.",PRC,**,,companies\CSIQ\exhibits\0001047469-18-003229\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"CSI Solartronics (Changshu) Co., Ltd.",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,CSI Solar Technologies Inc.,PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"CSI New Energy Holding Co., Ltd.",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Manufacturing (Luoyang) Inc.,PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Manufacturing (Changshu) Inc.,PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"CSI Cells Co., Ltd.",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar (USA) Inc.,USA,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Japan K.K.,Japan,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Solutions Inc.,Canada,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"CSI Solar Power Group Co., Ltd. (formerly, CSI Solar Power (China) Inc.)",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar EMEA GmbH,Germany,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar (Australia) Pty Limited,Australia,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar International Limited,Hong Kong,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar O and M (Ontario) Inc.,Canada,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Suzhou Sanysolar Materials Technology Co., Ltd.",PRC,75.324%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar South East Asia Pte. Ltd.,Singapore,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar South Africa Pty., Ltd.",South Africa,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar Brazil Commerce, Import and Export of Solar Panels Ltd.",Brazil,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Middle East Limited,United Arab Emirates,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar Construction (USA), LLC",USA,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Project K.K.,Japan,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"CSI-GCL Solar Manufacturing (Yancheng) Co., Ltd.",PRC,80%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar UK Ltd.,United Kingdom,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar UK Projects Ltd.,United Kingdom,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Changshu Tegu New Material Technology Co., Ltd.",PRC,75%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Changshu Tlian Co., Ltd.",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Trading (Changshu) Inc.,PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Recurrent Energy, LLC",USA,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,PT. Canadian Solar Indonesia,Indonesia,67%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar Manufacturing Vietnam Co., Ltd.",Vietnam,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Energy Private Limited,India,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Australia 1 Pty Ltd.,Australia,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar Manufacturing (Thailand) Co., Ltd.",Thailand,99.99992%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar Sunenergy (Suzhou) Co., Ltd.",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,Canadian Solar Energy Holding Singapore 1 Pte. Ltd.,Singapore,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-17-002970,EX-8.1,2017,"Canadian Solar Sunenergy (Baotou) Co., Ltd.",PRC,100%,,companies\CSIQ\exhibits\0001047469-17-002970\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"CSI Solartronics (Changshu) Co., Ltd.",People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,CSI Solar Technologies Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"CSI New Energy Holding Co., Ltd.",People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Manufacturing (Luoyang) Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Manufacturing (Changshu) Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"CSI Cells Co., Ltd.",People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar (USA) Inc.,United States of America,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,CSI Project Consulting GmbH,Germany,70,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Japan K.K.,Japan,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Solutions Inc.,Canada,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,CSI Solar Power (China) Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar EMEA GmbH,Germany,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar (Australia) Pty Limited,Australia,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar International Limited,Hong Kong,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar O and M (Ontario) Inc.,Canada,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Suzhou Sanysolar Materials Technology Co., Ltd.",People’s Republic of China,76,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar South East Asia Pte. Ltd.,Singapore,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Canadian Solar South Africa Pty., Ltd.",South Africa,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Canadian Solar Brazil Commerce, Import and Export of Solar Panels Ltd.",Brazil,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Middle East Limited,United Arab Emirates,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar (Thailand) Ltd.,Thailand,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Construction (USA) LLC,United States of America,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Project K.K.,Japan,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"CSI-GCL Solar Manufacturing (Yancheng) Co., Ltd.",People’s Republic of China,80,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Ltd,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Projects Ltd,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Changshu Tegu New Material Technology Co., Ltd.",People’s Republic of China,75,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Changshu Tlian Co., LTD",People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Trading (Changshu) Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Energy Acquisition Co.,United States of America,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Intermediate Limited,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Securities Limited,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Strategies Limited,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Recurrent Energy, LLC",United States of America,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,PT. Canadian Solar Indonesia,Indonesia,67,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Canadian Solar Manufacturing Vietnam Co., Ltd",Vietnam,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Energy Private Limited,India,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Australia 1 Pty Ltd,Australia,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar Energy Holding Company Limited,Hong Kong,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Holding Limited,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Parent Limited,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,Canadian Solar UK Investment Limited,United Kingdom,100,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-16-012359,EX-8.1,2016,"Canadian Solar Manufacturing (Thailand) Co.,Ltd.",Thailand,99.99992,,companies\CSIQ\exhibits\0001047469-16-012359\EX-8.1.htm,
CSIQ,0001375877,0001047469-15-003842,EX-8.1,2015,"CSI Solartronics (Changshu) Co., Ltd.",People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-15-003842\EX-8.1.htm,
CSIQ,0001375877,0001047469-15-003842,EX-8.1,2015,CSI Solar Technologies Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-15-003842\EX-8.1.htm,
CSIQ,0001375877,0001047469-15-003842,EX-8.1,2015,CSI Solar Manufacture Inc.,People’s Republic of China,100,,companies\CSIQ\exhibits\0001047469-15-003842\EX-8.1.htm,
